concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type
589,4266794,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
590,133278,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
591,443793,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
593,141095,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
594,136773,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
595,4065364,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
596,4032878,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
597,4291291,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
598,441655,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
603,138502,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
604,4185471,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
605,141932,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
606,4299544,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
607,4067069,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
608,141375,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
610,4066947,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
611,133283,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
612,135333,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
613,134118,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
614,141375,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
615,4033802,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
617,253549,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
618,4182711,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
620,197304,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
621,200174,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
632,197320,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
633,46271022,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
634,192359,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
635,46271739,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
636,4234129,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
637,40483287,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
639,195588,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
640,199075,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
641,201337,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
643,200450,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
644,195590,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
645,200450,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
648,75865,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
649,197032,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
650,194997,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
651,196734,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
652,196738,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
653,435315,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
654,78193,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
655,198197,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
656,4127726,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
657,196158,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
658,197605,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
659,196738,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
669,78200,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
670,79072,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
671,78474,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
672,80767,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
673,77030,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
679,40483613,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
680,196162,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
681,444078,Maps to,2013-11-21,2099-12-31,NA,ICD10fi
682,199067,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
684,4103650,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
685,40483613,Maps to,2019-10-31,2099-12-31,NA,ICD10fi
687,433527,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
688,199876,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
689,4329445,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
690,442781,Maps to,2019-10-31,2099-12-31,NA,ICD10fi
691,192367,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
692,4113650,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
693,195867,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
694,195603,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
695,4078455,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
696,4171394,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
697,4169954,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
698,200452,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
699,4141640,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
700,442019,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
700,4171379,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
702,4118054,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
703,4225723,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
704,435927,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
705,440829,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
706,4087113,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
708,4195545,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
709,4149393,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
711,4082319,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
712,4347416,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
713,4290881,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
714,257370,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
715,435641,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
720,4170448,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
721,258866,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
722,255084,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
723,434154,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
724,258564,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
725,313023,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
726,319138,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
727,4170972,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
733,4173334,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
734,133594,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
735,441406,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
736,201136,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
737,439139,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
748,79146,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
749,4167918,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
750,4071732,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
751,432734,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
752,436529,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
753,440218,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
754,4173169,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
755,4173577,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
756,433029,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
757,435656,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
758,436093,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
759,4187201,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
768,441406,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
768,437515,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
769,441406,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
769,436670,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
770,4048923,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
772,4048923,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
774,4171091,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
775,201957,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
776,200524,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
778,436534,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
779,437985,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
786,4114164,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
787,439928,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
788,4305577,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
789,4317284,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
790,254761,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
791,4305080,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
792,4132926,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
794,4180628,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
795,140214,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
796,141960,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
798,376229,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
799,437643,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
800,4114624,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
800,441417,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
802,4042140,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
803,197684,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
804,79864,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
805,197672,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
806,192450,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
807,4090272,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
808,79936,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
809,196821,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
812,4091213,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
813,376961,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
814,4293175,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
815,433316,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
816,43530714,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
817,4024707,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
818,4025215,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
819,4168684,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
820,435642,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
821,4024716,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
822,4128827,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
823,437663,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
824,378253,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
825,4329041,Maps to,2013-11-21,2099-12-31,NA,ICD10fi
826,439926,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
827,435088,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
828,372448,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
829,377091,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
830,201965,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
831,437312,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
832,315085,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
833,433595,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
834,138565,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
835,4154783,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
836,4022569,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
837,134765,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
841,4041283,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
842,4192174,Maps to,2013-11-21,2099-12-31,NA,ICD10fi
843,4098353,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
844,4047533,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
845,4214376,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
846,4046263,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
847,4013106,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
848,4098179,Maps to,2015-11-09,2099-12-31,NA,ICD10fi
849,4055657,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
850,37203929,Maps to,2019-10-31,2099-12-31,NA,ICD10fi
851,436230,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
852,36712845,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
853,434164,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
854,4009585,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
855,4065770,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
856,4052083,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
857,4171913,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
858,40484102,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
858,4090861,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
859,4095793,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
859,40484102,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
861,40484102,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
862,40484908,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
863,434169,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
864,435937,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
865,4171903,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
867,443882,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
868,441413,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
870,4243161,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
871,4302223,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
872,375415,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
872,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
873,434824,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
874,4152163,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
875,437409,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
876,4152480,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
877,36716584,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
878,375415,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
879,4170635,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
880,4053597,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
881,4129393,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
882,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
882,24818,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
883,4062251,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
884,4134940,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
885,4057044,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
886,29979,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
887,4002499,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
888,24818,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
889,4094683,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
890,37116485,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
891,4279139,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
892,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
892,4094683,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
893,4054877,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
894,4311280,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
895,37116489,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
896,4094683,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
897,4094683,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
898,4055709,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
899,4022202,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
900,4013613,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
901,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
902,4059120,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
903,438600,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
904,4169252,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
905,194526,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
906,194526,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
907,194526,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
908,433064,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
909,4216185,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
910,4050747,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
911,76611,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
911,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
912,4043672,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
913,201164,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
914,44783028,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
914,4194894,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
915,78609,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
916,4320024,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
917,44783028,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
918,4108638,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
919,4053599,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
920,4278672,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
921,444189,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
921,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
922,4043672,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
923,4056457,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
924,4062388,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
925,139200,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
926,37117753,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
927,4130851,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
928,4167229,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
929,4216185,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
930,4015350,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
931,4130851,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
931,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
932,37110529,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
933,201164,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
934,4130851,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
934,4194894,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
935,4058513,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
936,4320024,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
937,4130851,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
938,4166909,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
939,4129406,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
940,442560,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
941,193666,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
941,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
942,4044351,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
943,4052213,Maps to,2019-05-15,2099-12-31,NA,ICD10fi
944,4056717,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
945,194229,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
946,4318111,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
947,44783029,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
948,4106355,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
949,4053604,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
950,4185758,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
951,444132,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
951,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
952,46271082,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
953,4050679,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
954,4059257,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
955,73366,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
956,42536847,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
957,444131,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
958,4166909,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
959,4097962,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
960,4048393,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
961,44784105,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
961,4094343,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
962,4057033,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
963,4050680,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
964,4057177,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
965,194229,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
966,4318111,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
967,77162,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
969,444187,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
970,4309929,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
971,4309483,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
972,440913,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
973,4308853,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
974,4096313,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
975,4174520,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
976,4050747,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
977,4130851,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
978,434231,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
979,4132080,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
980,198030,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
981,433917,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
982,442013,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
983,4060006,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
984,4060006,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
985,4253764,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
986,4020582,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
987,441487,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
992,443283,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1003,435140,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1004,443266,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1005,40481346,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1006,440589,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1007,433368,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1008,437754,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1009,40481346,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1010,440268,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1011,436587,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1012,4289104,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1013,4149700,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1014,433097,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1015,440905,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1016,4094499,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1017,442562,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1018,4085340,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1019,435150,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1020,435371,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1021,37111520,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1022,440615,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1023,4279614,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1025,4022830,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1026,441488,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1027,442019,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1028,442019,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1029,43021245,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1030,442012,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1031,434822,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1032,201461,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1033,138299,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1035,4108943,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1036,4110914,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1037,4110915,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1038,4052226,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1043,320651,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1045,NA,Maps to,NA,NA,NA,ICD10fi
1046,4248097,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1102,4249827,Maps to,2019-10-31,2099-12-31,NA,ICD10fi
1104,37016308,Maps to,2019-10-31,2099-12-31,NA,ICD10fi
1110,437175,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1114,441749,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1115,432803,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1120,436299,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1122,436583,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1124,441193,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1128,4035493,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1129,433948,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1130,437167,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1131,437167,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1135,4167864,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1136,437761,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1137,440607,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1138,4230638,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1139,434238,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1140,443940,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1141,4318516,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1142,4246661,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1143,44806406,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1146,4230638,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1149,434537,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1152,4291007,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1154,437478,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1161,4298337,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1165,NA,Maps to,NA,NA,NA,ICD10fi
1166,436593,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1168,NA,Maps to,NA,NA,NA,ICD10fi
1172,435154,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1173,254163,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1174,4243334,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1175,4094822,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1179,4148585,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1180,4055054,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1182,438630,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1183,435430,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
