concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type,tmp_domain_id_2
4544,201916,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4554,192440,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4566,75863,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4568,441615,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4598,36714969,Maps to,2017-01-31,2099-12-31,NA,USAGI,Condition
4599,4331815,Maps to,2009-01-31,2099-12-31,NA,USAGI,Condition
4601,4167328,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4604,196156,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4609,437038,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4613,197032,Maps to,2009-01-31,2099-12-31,NA,USAGI,Condition
4616,200445,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4632,4320787,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4635,42709954,Maps to,2012-01-31,2099-12-31,NA,USAGI,Condition
4636,4028998,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4638,4143116,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4648,315586,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4655,197601,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4669,79072,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4675,4289543,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4676,73819,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4684,196468,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4692,37110264,Maps to,2017-07-31,2099-12-31,NA,USAGI,Condition
4702,196163,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4703,4180978,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4703,4149084,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4711,200461,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4712,199881,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4714,197033,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4715,433527,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4717,194421,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4722,198202,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4723,441906,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4723,4254781,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4724,40490888,Maps to,2011-01-31,2099-12-31,NA,USAGI,Condition
4727,4092565,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4728,197332,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4731,4162218,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4736,42536549,Maps to,2018-01-31,2099-12-31,NA,USAGI,Condition
4742,193530,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4744,197610,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4753,200779,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4759,195316,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4761,195876,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4763,201625,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4777,4280498,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4782,4174893,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4789,199068,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4799,4300384,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4804,439080,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4807,194696,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4808,439081,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4809,201347,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4810,195007,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4814,443800,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4815,4275882,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4816,442274,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4817,4302555,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4818,4202828,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4819,4028474,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4820,196168,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4822,195012,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4827,195012,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4828,195321,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4845,4179927,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4846,192370,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4852,4262136,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4854,76482,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4857,199076,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4862,436176,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4869,436747,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4870,436747,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4887,45768717,Maps to,2015-01-31,2099-12-31,NA,USAGI,Condition
4897,440457,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4914,4217486,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4917,4030872,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4920,314090,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4936,4030872,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4937,436485,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4943,4273560,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4944,4062557,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4947,432695,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4950,4006961,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4956,4082504,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4960,4311256,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4974,4024659,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4985,439403,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4988,441641,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4988,4071507,Maps to,1970-01-01,2099-12-31,NA,USAGI,Procedure
4990,441919,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
4991,435018,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5004,74698,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5023,77052,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5029,45757117,Maps to,2015-01-31,2099-12-31,NA,USAGI,Condition
5046,4113199,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5088,4184996,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5088,439136,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5107,194702,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5142,443435,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5143,192974,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5151,434714,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5183,443929,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5183,197625,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5208,4328870,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5242,441364,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5289,36685926,Maps to,2019-01-31,2099-12-31,NA,USAGI,Condition
5294,140480,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5297,132397,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5299,133547,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5310,4236759,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5311,133834,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5358,4216188,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5359,4266791,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5360,133285,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5368,140487,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5385,132702,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5386,141651,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5390,4318267,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5393,136773,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5405,81931,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5406,4307925,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5407,4063434,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5409,4100184,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5420,132703,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5430,4272156,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5431,4204991,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5436,4169287,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5441,4119189,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5455,4058388,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5458,4249445,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5475,139099,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5497,134718,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5518,4241223,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5525,141095,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5548,4200670,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5551,132983,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5553,138501,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5581,257628,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5589,80800,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5672,4035611,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5673,4083556,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5677,4132809,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5678,4132810,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5681,80809,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5687,4079749,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5687,72993,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5687,4115379,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5688,4079750,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5688,72993,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5707,4218311,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5708,44783376,Maps to,2014-01-31,2099-12-31,NA,USAGI,Condition
5712,4116323,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5713,4119146,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5716,81378,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5721,72415,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5762,77637,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5795,761018,Maps to,2018-01-31,2099-12-31,NA,USAGI,Condition
5881,437082,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5884,4223530,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5886,141941,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5890,80813,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5894,4227449,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5895,4227449,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5898,4347305,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5900,314131,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5902,434449,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5903,434449,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5907,4068482,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5910,442425,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5913,436785,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5915,24134,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5916,81660,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5917,77639,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5919,440814,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5924,4152592,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5926,194133,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5928,194133,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5934,255348,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5936,77644,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5939,78237,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5940,4164922,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5941,761174,Maps to,2018-01-31,2099-12-31,NA,USAGI,Condition
5943,134452,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5946,4297894,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5968,443744,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5969,134453,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5970,4003132,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5992,4166776,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
5999,442315,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6000,442752,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6001,373852,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6003,432719,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6063,4217493,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6065,435903,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6067,437359,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6074,80502,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6093,437969,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6095,75911,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6096,80819,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6097,79916,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6098,432417,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6099,433577,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6114,80504,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6133,316211,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6167,438244,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6175,40403168,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6177,380513,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6180,4099969,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6181,437093,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6189,442641,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6190,378849,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6200,441950,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6255,321119,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6278,4316221,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6292,135923,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6330,441394,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6366,196528,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6392,438250,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6393,438242,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6394,81395,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6395,4052685,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6398,136516,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6404,141955,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6405,435368,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6416,4162283,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6439,4210998,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6441,79127,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6444,79127,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6448,4023985,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6517,258540,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6686,133594,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6727,23034,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6736,439140,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6757,72434,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6777,433031,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6780,4206148,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6781,377091,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6782,439383,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6783,437663,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6784,4246495,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6791,437584,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6795,441130,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6799,443200,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6799,137379,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6801,4141128,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6802,4318719,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6804,4236484,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6807,433595,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6808,137977,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6817,442165,Maps to,1970-01-01,2099-12-31,NA,USAGI,Observation
6817,436675,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6826,4221532,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6830,378253,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6839,4042710,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6850,4196636,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6863,4096682,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6865,4145818,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6867,4248728,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6871,444070,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6872,315078,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6881,312437,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6883,4103431,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6887,254761,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6888,261687,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6889,433596,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6890,4060316,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6894,321689,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6897,27674,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6899,31317,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6902,442597,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6911,197684,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6913,4012368,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6915,79936,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6922,200219,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6923,197676,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6924,200527,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6927,200528,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6940,74080,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6941,75650,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
6946,434164,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7111,4142905,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7226,438884,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7230,435951,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7239,4085552,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7241,438879,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7243,441155,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7302,4116323,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7305,76545,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7349,4212887,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7349,4164922,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7349,42873169,Maps to,2012-07-31,2099-12-31,NA,USAGI,Condition
7375,4035419,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7376,4035417,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7376,4133015,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7380,4207505,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7380,42873172,Maps to,2012-07-31,2099-12-31,NA,USAGI,Condition
7381,4207505,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7384,4016695,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7416,378001,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7417,378001,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7573,200562,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7830,4110915,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7832,197150,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
7835,4176755,Maps to,2008-01-31,2099-12-31,NA,USAGI,Condition
7836,439968,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8450,440270,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8451,436294,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8454,434819,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8692,442019,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8692,437312,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
8696,437474,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
9082,4217975,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
9082,44808158,Maps to,2014-04-01,2099-12-31,NA,USAGI,Observation
9083,45765728,Maps to,2015-01-31,2099-12-31,NA,USAGI,Observation
9087,45766058,Maps to,2015-01-31,2099-12-31,NA,USAGI,Procedure
9106,4285139,Maps to,1970-01-01,2099-12-31,NA,USAGI,Condition
9114,4011458,Maps to,1970-01-01,2099-12-31,NA,USAGI,Observation
9114,4201409,Maps to,1970-01-01,2099-12-31,NA,USAGI,Observation
