concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,temp_mapping_type
21603768,904351,Maps to,20141201,20991231,NA,OMOP
21603195,1787101,Maps to,20141201,20991231,NA,OMOP
21604880,1750928,Maps to,20141201,20991231,NA,OMOP
21604380,1103552,Maps to,20141201,20991231,NA,OMOP
21601089,19054670,Maps to,20141201,20991231,NA,OMOP
21603942,1236607,Maps to,20141201,20991231,NA,OMOP
21603153,1789428,Maps to,20141201,20991231,NA,OMOP
21600435,19020994,Maps to,20141201,20991231,NA,OMOP
21605098,1001419,Maps to,20141201,20991231,NA,OMOP
21602519,19092684,Maps to,20141201,20991231,NA,OMOP
21603178,1708748,Maps to,20141201,20991231,NA,OMOP
21603012,19041153,Maps to,20141201,20991231,NA,OMOP
21602631,19036781,Maps to,20141201,20991231,NA,OMOP
21604609,712757,Maps to,20141201,20991231,NA,OMOP
21602792,1548111,Maps to,20141201,20991231,NA,OMOP
21602615,19010792,Maps to,20141201,20991231,NA,OMOP
21604893,1792429,Maps to,20141201,20991231,NA,OMOP
21600989,1322184,Maps to,20141201,20991231,NA,OMOP
21601656,19029488,Maps to,20141201,20991231,NA,OMOP
21602549,19026733,Maps to,20141201,20991231,NA,OMOP
21602434,1345205,Maps to,20141201,20991231,NA,OMOP
21604900,1760039,Maps to,20141201,20991231,NA,OMOP
21602793,1517740,Maps to,20141201,20991231,NA,OMOP
21603290,905233,Maps to,20141201,20991231,NA,OMOP
21600518,19093365,Maps to,20141201,20991231,NA,OMOP
21601567,1335539,Maps to,20141201,20991231,NA,OMOP
21602345,19071904,Maps to,20141201,20991231,NA,OMOP
21604073,706644,Maps to,20141201,20991231,NA,OMOP
21600493,1000560,Maps to,20141201,20991231,NA,OMOP
21603711,45775547,Maps to,20141201,20991231,NA,OMOP
21604401,702661,Maps to,20141201,20991231,NA,OMOP
21600812,19008339,Maps to,20141201,20991231,NA,OMOP
21602520,1549254,Maps to,20141201,20991231,NA,OMOP
21604612,19030299,Maps to,20141201,20991231,NA,OMOP
21604826,1133201,Maps to,20141201,20991231,NA,OMOP
21605282,1523280,Maps to,20141201,20991231,NA,OMOP
45893473,1036252,Maps to,20150302,20991231,NA,OMOP
45893264,44785086,Maps to,20150302,20991231,NA,OMOP
45893529,44816302,Maps to,20160502,20991231,NA,OMOP
1588707,46275491,Maps to,20160502,20991231,NA,OMOP
21600216,914335,Maps to,20200601,20991231,NA,OMOP
715847,940864,Maps to,20200601,20991231,NA,OMOP
21603351,1105775,Maps to,20200601,20991231,NA,OMOP
21602617,19010792,Maps to,20200601,20991231,NA,OMOP
21602146,975125,Maps to,20200601,20991231,NA,OMOP
1123624,1346823,Maps to,20200601,20991231,NA,OMOP
21604404,702661,Maps to,20200601,20991231,NA,OMOP
40256423,1332418,Maps to,20200601,20991231,NA,OMOP
715755,19006880,Maps to,20200601,20991231,NA,OMOP
21601252,40798899,Maps to,20200601,20991231,NA,OMOP
40256433,1332418,Maps to,20200601,20991231,NA,OMOP
21600204,950792,Maps to,20200601,20991231,NA,OMOP
21601317,529411,Maps to,20200601,20991231,NA,OMOP
715770,1308842,Maps to,20200601,20991231,NA,OMOP
21602576,1549254,Maps to,20200601,20991231,NA,OMOP
1588643,529116,Maps to,20200601,20991231,NA,OMOP
21601312,40163708,Maps to,20200601,20991231,NA,OMOP
21600507,965748,Maps to,20200601,20991231,NA,OMOP
21601547,40798952,Maps to,20200601,20991231,NA,OMOP
1123829,35605804,Maps to,20200601,20991231,NA,OMOP
21603529,42898189,Maps to,20200601,20991231,NA,OMOP
21604233,40798665,Maps to,20200601,20991231,NA,OMOP
21601843,1332418,Maps to,20200601,20991231,NA,OMOP
21601312,40163698,Maps to,20200601,20991231,NA,OMOP
715914,40167569,Maps to,20200601,20991231,NA,OMOP
21601264,40798902,Maps to,20200601,20991231,NA,OMOP
21600623,40798671,Maps to,20200601,20991231,NA,OMOP
1501793,1762711,Maps to,20200601,20991231,NA,OMOP
21602571,1549254,Maps to,20200601,20991231,NA,OMOP
21601842,1332418,Maps to,20200601,20991231,NA,OMOP
45893517,40239216,Maps to,20200601,20991231,NA,OMOP
21602574,1549254,Maps to,20200601,20991231,NA,OMOP
21601861,1592180,Maps to,20200601,20991231,NA,OMOP
21603959,1124300,Maps to,20200601,20991231,NA,OMOP
21601473,40798952,Maps to,20200601,20991231,NA,OMOP
21604336,19031397,Maps to,20200601,20991231,NA,OMOP
21604340,19031397,Maps to,20200601,20991231,NA,OMOP
43534748,1580747,Maps to,20200601,20991231,NA,OMOP
21602299,981774,Maps to,20200601,20991231,NA,OMOP
45893513,1702559,Maps to,20200601,20991231,NA,OMOP
21603469,1188052,Maps to,20200601,20991231,NA,OMOP
21603877,19013730,Maps to,20200601,20991231,NA,OMOP
21602250,19136043,Maps to,20200601,20991231,NA,OMOP
21602572,1549254,Maps to,20200601,20991231,NA,OMOP
21602571,1552310,Maps to,20200601,20991231,NA,OMOP
715855,1338005,Maps to,20200601,20991231,NA,OMOP
715759,19011339,Maps to,20200601,20991231,NA,OMOP
1501780,1373225,Maps to,20200601,20991231,NA,OMOP
45893515,1391889,Maps to,20200601,20991231,NA,OMOP
43534748,1525215,Maps to,20200601,20991231,NA,OMOP
1123778,1307046,Maps to,20200601,20991231,NA,OMOP
21600209,40798632,Maps to,20200601,20991231,NA,OMOP
21600156,19055843,Maps to,20200601,20991231,NA,OMOP
21601846,1332418,Maps to,20200601,20991231,NA,OMOP
21601126,1308738,Maps to,20200601,20991231,NA,OMOP
21602617,1549254,Maps to,20200601,20991231,NA,OMOP
1588653,1373225,Maps to,20200601,20991231,NA,OMOP
21603187,1769389,Maps to,20200601,20991231,NA,OMOP
21604953,1592346,Maps to,20200601,20991231,NA,OMOP
1588653,1545958,Maps to,20200601,20991231,NA,OMOP
1502109,43049221,Maps to,20200601,20991231,NA,OMOP
21602824,1740546,Maps to,20200601,20991231,NA,OMOP
21600228,19055843,Maps to,20200601,20991231,NA,OMOP
1123623,1373225,Maps to,20200601,20991231,NA,OMOP
21600271,19038998,Maps to,20200601,20991231,NA,OMOP
21601725,1307046,Maps to,20200601,20991231,NA,OMOP
21602592,1549254,Maps to,20200601,20991231,NA,OMOP
21604017,1135710,Maps to,20200601,20991231,NA,OMOP
1501769,44785907,Maps to,20200601,20991231,NA,OMOP
21601836,1308842,Maps to,20200601,20991231,NA,OMOP
21601312,40163696,Maps to,20200601,20991231,NA,OMOP
1502092,1510363,Maps to,20200601,20991231,NA,OMOP
21600514,43532263,Maps to,20200601,20991231,NA,OMOP
21600774,1525215,Maps to,20200601,20991231,NA,OMOP
715896,45775571,Maps to,20200601,20991231,NA,OMOP
1501757,1592897,Maps to,20200601,20991231,NA,OMOP
1588643,45892476,Maps to,20200601,20991231,NA,OMOP
715819,1332418,Maps to,20200601,20991231,NA,OMOP
21601760,43009017,Maps to,20200601,20991231,NA,OMOP
21605235,45775550,Maps to,20200601,20991231,NA,OMOP
21600770,1525215,Maps to,20200601,20991231,NA,OMOP
21605317,19058274,Maps to,20200601,20991231,NA,OMOP
715793,1332418,Maps to,20200601,20991231,NA,OMOP
715776,1592988,Maps to,20200601,20991231,NA,OMOP
43534835,1119510,Maps to,20200601,20991231,NA,OMOP
21604374,40798846,Maps to,20200601,20991231,NA,OMOP
21601376,529411,Maps to,20200601,20991231,NA,OMOP
21603510,42898189,Maps to,20200601,20991231,NA,OMOP
21601632,911064,Maps to,20200601,20991231,NA,OMOP
21600773,19122137,Maps to,20200601,20991231,NA,OMOP
21601846,1308842,Maps to,20200601,20991231,NA,OMOP
21604828,19092108,Maps to,20200601,20991231,NA,OMOP
21601806,1373225,Maps to,20200601,20991231,NA,OMOP
21603052,19010400,Maps to,20200601,20991231,NA,OMOP
715899,1552310,Maps to,20200601,20991231,NA,OMOP
21603347,1140088,Maps to,20200601,20991231,NA,OMOP
21602310,1746940,Maps to,20200601,20991231,NA,OMOP
1123892,46234135,Maps to,20200601,20991231,NA,OMOP
21602966,1836391,Maps to,20200601,20991231,NA,OMOP
21605217,40161488,Maps to,20200601,20991231,NA,OMOP
1588653,1332418,Maps to,20200601,20991231,NA,OMOP
40252854,19018511,Maps to,20200601,20991231,NA,OMOP
21602586,1521592,Maps to,20200601,20991231,NA,OMOP
1123901,1307046,Maps to,20200601,20991231,NA,OMOP
715855,1332418,Maps to,20200601,20991231,NA,OMOP
21601360,523212,Maps to,20200601,20991231,NA,OMOP
21601842,1308842,Maps to,20200601,20991231,NA,OMOP
21602279,911064,Maps to,20200601,20991231,NA,OMOP
21601312,40163710,Maps to,20200601,20991231,NA,OMOP
21603678,1343916,Maps to,20200601,20991231,NA,OMOP
21601497,35198062,Maps to,20200601,20991231,NA,OMOP
21603610,36879081,Maps to,20200601,20991231,NA,OMOP
21605057,975125,Maps to,20200601,20991231,NA,OMOP
45893484,19023254,Maps to,20200601,20991231,NA,OMOP
21600199,40798825,Maps to,20200601,20991231,NA,OMOP
1501756,44506754,Maps to,20200601,20991231,NA,OMOP
21600332,40799158,Maps to,20200601,20991231,NA,OMOP
21602000,40172153,Maps to,20200601,20991231,NA,OMOP
715855,1373225,Maps to,20200601,20991231,NA,OMOP
45893265,44785907,Maps to,20200601,20991231,NA,OMOP
715844,1545958,Maps to,20200601,20991231,NA,OMOP
21602966,19041781,Maps to,20200601,20991231,NA,OMOP
1502099,45775571,Maps to,20200601,20991231,NA,OMOP
1123891,45892847,Maps to,20200601,20991231,NA,OMOP
21602574,19092358,Maps to,20200601,20991231,NA,OMOP
1501889,792777,Maps to,20200601,20991231,NA,OMOP
1123626,19056874,Maps to,20200601,20991231,NA,OMOP
21604845,1355889,Maps to,20200601,20991231,NA,OMOP
1123900,45775571,Maps to,20200601,20991231,NA,OMOP
43534784,45776108,Maps to,20200601,20991231,NA,OMOP
21602586,1549254,Maps to,20200601,20991231,NA,OMOP
715785,1580747,Maps to,20200601,20991231,NA,OMOP
1501780,1332418,Maps to,20200601,20991231,NA,OMOP
21604885,19041857,Maps to,20200601,20991231,NA,OMOP
40253989,19026733,Maps to,20200601,20991231,NA,OMOP
21604750,36878783,Maps to,20200601,20991231,NA,OMOP
40256427,1332418,Maps to,20200601,20991231,NA,OMOP
21603171,43009047,Maps to,20200601,20991231,NA,OMOP
21605421,43526404,Maps to,20200601,20991231,NA,OMOP
21602449,1552310,Maps to,20200601,20991231,NA,OMOP
40256150,1332418,Maps to,20200601,20991231,NA,OMOP
21600322,40799158,Maps to,20200601,20991231,NA,OMOP
21603564,19010400,Maps to,20200601,20991231,NA,OMOP
45893468,1702559,Maps to,20200601,20991231,NA,OMOP
715915,35198023,Maps to,20200601,20991231,NA,OMOP
43534773,1332418,Maps to,20200601,20991231,NA,OMOP
21601526,987406,Maps to,20200601,20991231,NA,OMOP
21600123,19040563,Maps to,20200601,20991231,NA,OMOP
1501787,1593467,Maps to,20200601,20991231,NA,OMOP
1123623,1545958,Maps to,20200601,20991231,NA,OMOP
1123778,1332418,Maps to,20200601,20991231,NA,OMOP
21601454,42899987,Maps to,20200601,20991231,NA,OMOP
21602115,975125,Maps to,20200601,20991231,NA,OMOP
21604100,704943,Maps to,20200601,20991231,NA,OMOP
21601482,905273,Maps to,20200601,20991231,NA,OMOP
21602328,43013948,Maps to,20200601,20991231,NA,OMOP
21603175,1738135,Maps to,20141201,20991231,NA,OMOP
21603422,19044719,Maps to,20141201,20991231,NA,OMOP
43534759,45775782,Maps to,20141201,20991231,NA,OMOP
21604526,19025922,Maps to,20141201,20991231,NA,OMOP
21604361,19005061,Maps to,20141201,20991231,NA,OMOP
21603410,1136601,Maps to,20141201,20991231,NA,OMOP
21604772,1311826,Maps to,20141201,20991231,NA,OMOP
21603018,1747032,Maps to,20141201,20991231,NA,OMOP
21603930,19026972,Maps to,20141201,20991231,NA,OMOP
21602703,19024362,Maps to,20141201,20991231,NA,OMOP
21600980,19026343,Maps to,20141201,20991231,NA,OMOP
21603078,985708,Maps to,20141201,20991231,NA,OMOP
21600611,1707687,Maps to,20141201,20991231,NA,OMOP
21603683,19004718,Maps to,20141201,20991231,NA,OMOP
21600726,1550023,Maps to,20141201,20991231,NA,OMOP
21604824,1714319,Maps to,20141201,20991231,NA,OMOP
21603065,904356,Maps to,20141201,20991231,NA,OMOP
21602832,1702364,Maps to,20141201,20991231,NA,OMOP
21604193,19039298,Maps to,20141201,20991231,NA,OMOP
21605248,1139042,Maps to,20141201,20991231,NA,OMOP
21604913,19018545,Maps to,20141201,20991231,NA,OMOP
21605262,1786055,Maps to,20141201,20991231,NA,OMOP
21604734,703547,Maps to,20141201,20991231,NA,OMOP
21603785,19012585,Maps to,20141201,20991231,NA,OMOP
21600757,19097821,Maps to,20141201,20991231,NA,OMOP
21603028,19036545,Maps to,20141201,20991231,NA,OMOP
21602938,19136493,Maps to,20141201,20991231,NA,OMOP
21601397,19015523,Maps to,20141201,20991231,NA,OMOP
21604494,19052903,Maps to,20141201,20991231,NA,OMOP
21605289,19020477,Maps to,20141201,20991231,NA,OMOP
21605378,45775579,Maps to,20141201,20991231,NA,OMOP
21601020,19011712,Maps to,20141201,20991231,NA,OMOP
21604835,19055183,Maps to,20141201,20991231,NA,OMOP
21602972,19072122,Maps to,20141201,20991231,NA,OMOP
21601169,989301,Maps to,20141201,20991231,NA,OMOP
21602498,19092358,Maps to,20141201,20991231,NA,OMOP
21602647,1326901,Maps to,20141201,20991231,NA,OMOP
21604483,766209,Maps to,20141201,20991231,NA,OMOP
21604477,720810,Maps to,20141201,20991231,NA,OMOP
21600718,1550023,Maps to,20141201,20991231,NA,OMOP
21602970,1746940,Maps to,20141201,20991231,NA,OMOP
21605252,19012223,Maps to,20141201,20991231,NA,OMOP
21601568,19002829,Maps to,20141201,20991231,NA,OMOP
21601933,939134,Maps to,20141201,20991231,NA,OMOP
21605413,19081269,Maps to,20141201,20991231,NA,OMOP
21604528,19050633,Maps to,20141201,20991231,NA,OMOP
21600302,19015536,Maps to,20141201,20991231,NA,OMOP
43534742,42900505,Maps to,20141201,20991231,NA,OMOP
21604656,720727,Maps to,20141201,20991231,NA,OMOP
21603043,1707687,Maps to,20141201,20991231,NA,OMOP
21602651,19007422,Maps to,20141201,20991231,NA,OMOP
21601927,985708,Maps to,20141201,20991231,NA,OMOP
21605256,1377023,Maps to,20141201,20991231,NA,OMOP
21605023,1343916,Maps to,20141201,20991231,NA,OMOP
21601748,1353776,Maps to,20141201,20991231,NA,OMOP
21604150,19024249,Maps to,20141201,20991231,NA,OMOP
21601267,586491,Maps to,20141201,20991231,NA,OMOP
21604427,715458,Maps to,20141201,20991231,NA,OMOP
21605039,1114620,Maps to,20141201,20991231,NA,OMOP
21601464,1316354,Maps to,20141201,20991231,NA,OMOP
21604666,965748,Maps to,20141201,20991231,NA,OMOP
43534864,40224159,Maps to,20141201,20991231,NA,OMOP
21603158,1756831,Maps to,20141201,20991231,NA,OMOP
21603189,19010924,Maps to,20141201,20991231,NA,OMOP
21604654,19044883,Maps to,20141201,20991231,NA,OMOP
21603265,19043191,Maps to,20141201,20991231,NA,OMOP
21603414,1140640,Maps to,20141201,20991231,NA,OMOP
21600499,965748,Maps to,20141201,20991231,NA,OMOP
21605029,943852,Maps to,20141201,20991231,NA,OMOP
21605028,1143374,Maps to,20141201,20991231,NA,OMOP
21603021,1716903,Maps to,20141201,20991231,NA,OMOP
21603044,19078399,Maps to,20141201,20991231,NA,OMOP
21601471,905273,Maps to,20141201,20991231,NA,OMOP
21604514,19133992,Maps to,20141201,20991231,NA,OMOP
21600121,19037794,Maps to,20141201,20991231,NA,OMOP
21605060,914335,Maps to,20141201,20991231,NA,OMOP
21603866,1781314,Maps to,20141201,20991231,NA,OMOP
21604420,44507780,Maps to,20141201,20991231,NA,OMOP
21604138,19016754,Maps to,20141201,20991231,NA,OMOP
21600998,19018432,Maps to,20141201,20991231,NA,OMOP
21602180,975125,Maps to,20141201,20991231,NA,OMOP
21605275,1304565,Maps to,20141201,20991231,NA,OMOP
21605123,19063605,Maps to,20141201,20991231,NA,OMOP
21603945,1124300,Maps to,20141201,20991231,NA,OMOP
21602348,19016959,Maps to,20141201,20991231,NA,OMOP
21602355,1124300,Maps to,20141201,20991231,NA,OMOP
21603936,19072129,Maps to,20141201,20991231,NA,OMOP
21603323,19097824,Maps to,20141201,20991231,NA,OMOP
21602230,916460,Maps to,20141201,20991231,NA,OMOP
21603474,1105853,Maps to,20141201,20991231,NA,OMOP
21601026,40228152,Maps to,20141201,20991231,NA,OMOP
21602397,19003491,Maps to,20141201,20991231,NA,OMOP
21600609,1717240,Maps to,20141201,20991231,NA,OMOP
21603855,19018070,Maps to,20141201,20991231,NA,OMOP
21602702,19119253,Maps to,20141201,20991231,NA,OMOP
21603165,1736971,Maps to,20141201,20991231,NA,OMOP
21601039,19000729,Maps to,20141201,20991231,NA,OMOP
21604876,19041857,Maps to,20141201,20991231,NA,OMOP
21604480,19134000,Maps to,20141201,20991231,NA,OMOP
21601747,1332418,Maps to,20141201,20991231,NA,OMOP
21600137,19018362,Maps to,20141201,20991231,NA,OMOP
21600784,1580747,Maps to,20141201,20991231,NA,OMOP
21600303,1343916,Maps to,20141201,20991231,NA,OMOP
21603921,40171288,Maps to,20141201,20991231,NA,OMOP
21602810,1742432,Maps to,20141201,20991231,NA,OMOP
21603493,909358,Maps to,20141201,20991231,NA,OMOP
21603272,40240664,Maps to,20141201,20991231,NA,OMOP
21605300,1560524,Maps to,20141201,20991231,NA,OMOP
21600936,1363981,Maps to,20141201,20991231,NA,OMOP
21605276,19038562,Maps to,20141201,20991231,NA,OMOP
21602306,1746940,Maps to,20141201,20991231,NA,OMOP
21600599,987366,Maps to,20141201,20991231,NA,OMOP
21605128,19008339,Maps to,20141201,20991231,NA,OMOP
21603540,19059472,Maps to,20141201,20991231,NA,OMOP
21605412,19054048,Maps to,20141201,20991231,NA,OMOP
21600122,19030059,Maps to,20141201,20991231,NA,OMOP
21602365,1717240,Maps to,20141201,20991231,NA,OMOP
21603134,1762711,Maps to,20141201,20991231,NA,OMOP
40252605,19113013,Maps to,20141201,20991231,NA,OMOP
21602757,19016959,Maps to,20141201,20991231,NA,OMOP
21600762,1530014,Maps to,20141201,20991231,NA,OMOP
21601093,1395773,Maps to,20141201,20991231,NA,OMOP
21602399,985708,Maps to,20141201,20991231,NA,OMOP
21600746,19033909,Maps to,20141201,20991231,NA,OMOP
21603673,1343916,Maps to,20141201,20991231,NA,OMOP
21602460,1558471,Maps to,20141201,20991231,NA,OMOP
21600994,1354118,Maps to,20141201,20991231,NA,OMOP
21603304,1143374,Maps to,20141201,20991231,NA,OMOP
21605014,925636,Maps to,20141201,20991231,NA,OMOP
21604235,19050484,Maps to,20141201,20991231,NA,OMOP
21601243,19054998,Maps to,20141201,20991231,NA,OMOP
21604905,19018511,Maps to,20141201,20991231,NA,OMOP
21605389,19081224,Maps to,20141201,20991231,NA,OMOP
21600135,924724,Maps to,20141201,20991231,NA,OMOP
21603464,1188052,Maps to,20141201,20991231,NA,OMOP
21600947,951980,Maps to,20141201,20991231,NA,OMOP
21603253,1183554,Maps to,20141201,20991231,NA,OMOP
21600751,1594973,Maps to,20141201,20991231,NA,OMOP
43534754,44506754,Maps to,20141201,20991231,NA,OMOP
21603055,1702559,Maps to,20141201,20991231,NA,OMOP
21604782,19029018,Maps to,20141201,20991231,NA,OMOP
21602999,1790868,Maps to,20141201,20991231,NA,OMOP
21604966,19091464,Maps to,20141201,20991231,NA,OMOP
21603666,975125,Maps to,20141201,20991231,NA,OMOP
21601121,1308738,Maps to,20141201,20991231,NA,OMOP
21600534,908523,Maps to,20141201,20991231,NA,OMOP
21605287,19046180,Maps to,20141201,20991231,NA,OMOP
21602295,981774,Maps to,20141201,20991231,NA,OMOP
40256457,43560137,Maps to,20141201,20991231,NA,OMOP
21601691,19063575,Maps to,20141201,20991231,NA,OMOP
21603929,1305058,Maps to,20141201,20991231,NA,OMOP
21604577,781039,Maps to,20141201,20991231,NA,OMOP
40252350,42800246,Maps to,20141201,20991231,NA,OMOP
21600290,19005208,Maps to,20141201,20991231,NA,OMOP
21603169,1711246,Maps to,20141201,20991231,NA,OMOP
21605589,19054997,Maps to,20141201,20991231,NA,OMOP
21603520,19101651,Maps to,20141201,20991231,NA,OMOP
21600254,19105879,Maps to,20141201,20991231,NA,OMOP
21603893,19051865,Maps to,20141201,20991231,NA,OMOP
21602654,1311276,Maps to,20141201,20991231,NA,OMOP
21602553,1521369,Maps to,20141201,20991231,NA,OMOP
21603471,1159811,Maps to,20141201,20991231,NA,OMOP
21603198,19008339,Maps to,20141201,20991231,NA,OMOP
21604551,19035226,Maps to,20141201,20991231,NA,OMOP
21603131,1703687,Maps to,20141201,20991231,NA,OMOP
21603935,1135710,Maps to,20141201,20991231,NA,OMOP
21603572,1790868,Maps to,20141201,20991231,NA,OMOP
21603978,1118045,Maps to,20141201,20991231,NA,OMOP
21604865,19001305,Maps to,20141201,20991231,NA,OMOP
21604197,700253,Maps to,20141201,20991231,NA,OMOP
21604692,19129635,Maps to,20141201,20991231,NA,OMOP
21602232,989301,Maps to,20141201,20991231,NA,OMOP
21600308,1368671,Maps to,20141201,20991231,NA,OMOP
43534863,40161662,Maps to,20141201,20991231,NA,OMOP
21601890,19051463,Maps to,20141201,20991231,NA,OMOP
21601081,1595799,Maps to,20141201,20991231,NA,OMOP
40251691,40239216,Maps to,20141201,20991231,NA,OMOP
21600500,19013756,Maps to,20141201,20991231,NA,OMOP
44819156,19030387,Maps to,20141201,20991231,NA,OMOP
45893476,42900250,Maps to,20150302,20991231,NA,OMOP
21600568,46287505,Maps to,20151005,20991231,NA,OMOP
1588693,44507693,Maps to,20160502,20991231,NA,OMOP
21603727,35603017,Maps to,20160502,20991231,NA,OMOP
21601265,19122168,Maps to,20160801,20991231,NA,OMOP
21602747,1506270,Maps to,20200601,20991231,NA,OMOP
21600396,1305447,Maps to,20200601,20991231,NA,OMOP
21600564,19090767,Maps to,20200601,20991231,NA,OMOP
21602839,1717327,Maps to,20200601,20991231,NA,OMOP
21602479,1503184,Maps to,20200601,20991231,NA,OMOP
715864,1713332,Maps to,20200601,20991231,NA,OMOP
21600731,19090180,Maps to,20200601,20991231,NA,OMOP
21602582,1549786,Maps to,20200601,20991231,NA,OMOP
21601808,1331235,Maps to,20200601,20991231,NA,OMOP
21602490,1503184,Maps to,20200601,20991231,NA,OMOP
715854,1710281,Maps to,20200601,20991231,NA,OMOP
1588688,44785829,Maps to,20200601,20991231,NA,OMOP
21602595,1549786,Maps to,20200601,20991231,NA,OMOP
1123630,40170911,Maps to,20200601,20991231,NA,OMOP
21603038,40799121,Maps to,20200601,20991231,NA,OMOP
21600108,1713332,Maps to,20200601,20991231,NA,OMOP
715882,1749301,Maps to,20200601,20991231,NA,OMOP
21602165,19056447,Maps to,20200601,20991231,NA,OMOP
21603456,19049707,Maps to,20200601,20991231,NA,OMOP
21601478,19049024,Maps to,20200601,20991231,NA,OMOP
21604207,1154029,Maps to,20200601,20991231,NA,OMOP
21601383,528323,Maps to,20200601,20991231,NA,OMOP
21601479,19049024,Maps to,20200601,20991231,NA,OMOP
21603296,1106776,Maps to,20200601,20991231,NA,OMOP
21603038,40799118,Maps to,20200601,20991231,NA,OMOP
21602875,40798700,Maps to,20200601,20991231,NA,OMOP
21601480,19049024,Maps to,20200601,20991231,NA,OMOP
21604597,702865,Maps to,20200601,20991231,NA,OMOP
21603431,35197845,Maps to,20200601,20991231,NA,OMOP
21602493,1503184,Maps to,20200601,20991231,NA,OMOP
21602303,918172,Maps to,20200601,20991231,NA,OMOP
43534797,1703069,Maps to,20200601,20991231,NA,OMOP
21602148,19055156,Maps to,20200601,20991231,NA,OMOP
21604355,40799090,Maps to,20200601,20991231,NA,OMOP
21603039,1707164,Maps to,20200601,20991231,NA,OMOP
21602133,1506270,Maps to,20200601,20991231,NA,OMOP
21604808,717136,Maps to,20200601,20991231,NA,OMOP
21601477,974166,Maps to,20200601,20991231,NA,OMOP
21602865,1836241,Maps to,20200601,20991231,NA,OMOP
21602494,1503184,Maps to,20200601,20991231,NA,OMOP
21601572,1379525,Maps to,20200601,20991231,NA,OMOP
21602416,959362,Maps to,20200601,20991231,NA,OMOP
21602420,35602886,Maps to,20200601,20991231,NA,OMOP
21602168,19055156,Maps to,20200601,20991231,NA,OMOP
21601821,36878917,Maps to,20200601,20991231,NA,OMOP
21600108,1750500,Maps to,20200601,20991231,NA,OMOP
21601292,586306,Maps to,20200601,20991231,NA,OMOP
40256434,974166,Maps to,20200601,20991231,NA,OMOP
21602587,1549786,Maps to,20200601,20991231,NA,OMOP
21601381,532881,Maps to,20200601,20991231,NA,OMOP
21603038,19000818,Maps to,20200601,20991231,NA,OMOP
21600108,929887,Maps to,20200601,20991231,NA,OMOP
21601992,19037401,Maps to,20200601,20991231,NA,OMOP
21601292,529118,Maps to,20200601,20991231,NA,OMOP
21600239,19020949,Maps to,20200601,20991231,NA,OMOP
21600440,19007200,Maps to,20200601,20991231,NA,OMOP
21602260,43012215,Maps to,20200601,20991231,NA,OMOP
21602494,1549786,Maps to,20200601,20991231,NA,OMOP
715815,1356009,Maps to,20200601,20991231,NA,OMOP
21601338,528323,Maps to,20200601,20991231,NA,OMOP
21601112,19111620,Maps to,20200601,20991231,NA,OMOP
715886,1593619,Maps to,20200601,20991231,NA,OMOP
21604112,724394,Maps to,20200601,20991231,NA,OMOP
21601293,529118,Maps to,20200601,20991231,NA,OMOP
21603339,43009019,Maps to,20200601,20991231,NA,OMOP
21604630,19135825,Maps to,20200601,20991231,NA,OMOP
21600870,19091973,Maps to,20200601,20991231,NA,OMOP
21603038,1836430,Maps to,20200601,20991231,NA,OMOP
21600324,1383815,Maps to,20200601,20991231,NA,OMOP
45893526,943116,Maps to,20200601,20991231,NA,OMOP
21600732,1513876,Maps to,20200601,20991231,NA,OMOP
21600440,44785817,Maps to,20200601,20991231,NA,OMOP
21605066,906072,Maps to,20200601,20991231,NA,OMOP
21603038,1836503,Maps to,20200601,20991231,NA,OMOP
715864,35198160,Maps to,20200601,20991231,NA,OMOP
21600006,42899013,Maps to,20200601,20991231,NA,OMOP
21602589,1549786,Maps to,20200601,20991231,NA,OMOP
21601383,529218,Maps to,20200601,20991231,NA,OMOP
21605234,1153013,Maps to,20200601,20991231,NA,OMOP
21604307,1195334,Maps to,20200601,20991231,NA,OMOP
715803,35200446,Maps to,20200601,20991231,NA,OMOP
21602490,1549786,Maps to,20200601,20991231,NA,OMOP
21604974,43012393,Maps to,20200601,20991231,NA,OMOP
21601303,528301,Maps to,20200601,20991231,NA,OMOP
21604005,40799073,Maps to,20200601,20991231,NA,OMOP
21605274,36878754,Maps to,20200601,20991231,NA,OMOP
21604475,19026564,Maps to,20200601,20991231,NA,OMOP
715904,35200881,Maps to,20200601,20991231,NA,OMOP
21603656,920458,Maps to,20200601,20991231,NA,OMOP
45893478,1704183,Maps to,20200601,20991231,NA,OMOP
715823,1782521,Maps to,20200601,20991231,NA,OMOP
21602579,1549786,Maps to,20200601,20991231,NA,OMOP
21600731,1562586,Maps to,20200601,20991231,NA,OMOP
715854,1704183,Maps to,20200601,20991231,NA,OMOP
21603489,1153013,Maps to,20200601,20991231,NA,OMOP
21602612,40798819,Maps to,20200601,20991231,NA,OMOP
40253904,40799192,Maps to,20200601,20991231,NA,OMOP
43534797,1710281,Maps to,20200601,20991231,NA,OMOP
21604294,1102527,Maps to,20200601,20991231,NA,OMOP
21602479,1549786,Maps to,20200601,20991231,NA,OMOP
21602420,1366391,Maps to,20200601,20991231,NA,OMOP
21601707,1313200,Maps to,20200601,20991231,NA,OMOP
21601383,529303,Maps to,20200601,20991231,NA,OMOP
43534849,42899163,Maps to,20200601,20991231,NA,OMOP
